,/lpc/it8720f/control/0,/lpc/it8720f/control/1,/lpc/it8720f/control/2,/lpc/it8720f/voltage/0,/lpc/it8720f/voltage/1,/lpc/it8720f/voltage/2,/lpc/it8720f/voltage/3,/lpc/it8720f/voltage/4,/lpc/it8720f/voltage/8,/lpc/it8720f/temperature/0,/lpc/it8720f/temperature/1,/lpc/it8720f/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/temperature/0,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/0/factor/1,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0,/hdd/3/temperature/0,/hdd/3/load/0,/hdd/4/temperature/0,/hdd/4/load/0
Time,"PWM 1","PWM 2","PWM 3","CPU VCore","DRAM","+3.3V","+5V","+12V","VBat","System","CPU","CPU Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","Core #1 - #8","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Remaining Life","Controller Writes to NAND","Host Writes to Controller","Host Reads","Used Space","Write Amplification","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
11/18/2018 09:53:22,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3534.03149,89.0625,70.3125,50,53.125,54.6875,51.5625,50,60.9375,59.9609375,3422.856,3422.856,3422.856,3422.856,3120.83936,3422.856,3422.856,3422.856,81,201.344467,40.42105,6.45994568,9.52169,65,2002,1847.50012,4006.80029,3695.00024,79,28,0,67,3072,2697.38281,374.6172,87.80543,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:23,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3534.03149,70.3125,64.0625,50,50,50,54.6875,53.125,62.5,56.8359375,3422.85571,3120.839,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,81.25,201.344452,40.48192,6.469673,9.511963,65,2002,1847.50012,4006.80029,3695.00024,78,31,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:24,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.8585358,3.31200027,35,85,3515.625,59.375,54.6875,54.6875,43.75,48.4375,42.1875,48.4375,59.375,51.3671875,3120.84033,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,81.125,201.344528,40.41879,6.45958328,9.522053,66,2002,1847.50012,4006.80029,3695.00024,81,25,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:25,100,,100,1.28000009,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,85,3515.625,70.3125,57.8125,40.625,42.1875,40.625,37.5,50,57.8125,49.609375,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,81.125,201.344391,40.3609276,6.45033646,9.5313,65,2006,1847.50012,4006.80029,3695.00024,69,28,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:26,100,,100,1.312,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3515.625,73.4375,71.875,59.375,59.375,60.9375,70.3125,62.5,68.75,65.82031,3422.85425,3422.85425,3120.83765,3422.85425,3422.85425,3422.85425,3422.85425,3422.85425,81.875,201.344376,40.3023033,6.44096756,9.54066849,66,2002,1847.50012,4006.80029,3695.00024,82,34,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:27,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3497.40942,71.875,68.75,59.375,54.6875,62.5,60.9375,62.5,67.1875,63.4765625,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,81.625,201.344391,40.24158,6.431263,9.550373,66,2002,1847.50012,4006.80029,3695.00024,76,23,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:28,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.9853659,3.31200027,35,85,3497.40942,62.5,70.3125,50,43.75,45.3125,39.0625,60.9375,54.6875,53.3203125,3422.855,3120.83838,3120.83838,3422.855,3422.855,3422.855,3120.83838,3120.83838,82.125,201.3444,40.2276421,6.429035,9.552601,66,2005,1847.50012,4006.80029,3695.00024,80,25,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:29,100,,100,1.36,1.50400007,3.328,5.02656031,11.8585358,3.31200027,35,85,3497.40942,82.8125,76.5625,48.4375,39.0625,56.25,42.1875,53.125,51.5625,56.25,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,81.875,201.344467,40.1540756,6.41727829,9.564358,66,2005,1847.50012,4006.80029,3695.00024,88,27,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:30,100,,100,1.296,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,35,85,3515.625,76.5625,59.375,37.5,39.0625,53.125,43.75,46.875,64.0625,52.5390625,3422.85522,3120.83862,3422.85522,3422.85522,3422.85522,3120.83862,3422.85522,3422.85522,81.25,201.344421,40.0948334,6.40781,9.573826,66,1998,1847.50012,4006.80029,3695.00024,86,27,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:31,100,,100,1.296,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3534.03149,80,63.0769272,43.07692,47.6923065,58.4615364,44.6153831,41.53846,55.384613,54.2307663,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,81.625,201.344391,40.036087,6.39842224,9.583214,66,2002,1847.50012,4006.80029,3695.00024,72,22,0,67,3072,2711.00781,360.9922,88.2489548,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.3137741
11/18/2018 09:53:32,100,,100,1.3440001,1.50400007,3.328,5.02656031,11.8585358,3.31200027,35,85,3534.03149,71.42857,60.3174553,47.6190453,44.4444427,46.0317421,49.2063446,44.4444427,50.7936478,51.7857132,3422.85571,3422.85571,3422.85571,3120.83887,3422.85571,3422.85571,3422.85571,3120.83887,81.375,201.344452,39.9797821,6.38942337,9.592213,66,2005,1847.50012,4006.80029,3695.00024,81,25,0,67,3072,2711.25781,360.7422,88.25709,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:33,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.8585358,3.31200027,35,85,3534.03149,65.625,73.4375,34.375,29.6875,46.875,34.375,51.5625,48.4375,48.046875,3120.839,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,82.125,201.344452,39.9470139,6.384186,9.59745,66,2006,1847.50012,4006.80029,3695.00024,78,24,0,67,3072,2711.25781,360.7422,88.25709,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:34,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3515.625,66.15385,60.0000038,32.30769,29.2307682,44.6153831,33.8461533,40.625,50.7692337,44.693512,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,81.625,201.344467,39.9471779,6.38421249,9.597424,66,2006,1847.50012,4006.80029,3695.00024,73,22,0,67,3072,2711.25781,360.7422,88.25709,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:35,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3534.03149,73.01587,69.84126,36.5079346,31.7460289,41.26984,36.5079346,42.1875,42.85714,46.7416878,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3120.838,3422.85449,3422.85449,81.125,201.344376,39.94742,6.38425064,9.597385,66,2006,1847.50012,4006.80029,3695.00024,78,24,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:36,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,35,85,3534.03149,71.875,67.1875,46.875,42.1875,51.5625,37.5,39.0625,51.5625,50.9765625,3422.856,3120.839,3120.839,3422.856,3422.856,3422.856,3422.856,3422.856,81.75,201.344467,39.9471321,6.384205,9.597431,66,2009,1847.50012,4006.80029,3695.00024,79,25,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:37,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.8585358,3.31200027,35,85,3552.63159,73.4375,62.5,37.5,37.5,48.4375,34.375,43.75,57.8125,49.4140625,3422.854,3422.854,3422.854,3120.83765,3422.854,3422.854,3422.854,3422.854,81.75,201.34436,39.9470367,6.38418961,9.597446,66,2013,1847.50012,4006.80029,3695.00024,88,27,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:38,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3552.63159,75.38461,66.15385,44.6153831,43.07692,50.7692337,43.07692,44.6153831,56.92308,53.0769234,3120.83887,3422.85547,3120.83887,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,81.375,201.344437,39.9470825,6.384197,9.597439,66,2006,1847.50012,4006.80029,3695.00024,73,30,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:39,100,,100,1.312,1.50400007,3.31200027,5.02656031,11.7951221,3.31200027,35,85,3571.42847,69.84126,74.60318,58.73016,52.3809547,58.73016,55.5555573,53.96825,60.3174553,60.515873,3422.857,4026.89063,3422.857,3422.857,3422.857,3422.857,3422.857,3422.857,81.875,201.344528,39.9470367,6.38418961,9.597446,66,2005,1847.50012,4006.80029,3695.00024,82,26,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:40,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,35,85,3571.42847,83.07693,69.2307739,39.9999962,44.6153831,50.7692337,38.4615364,39.9999962,53.8461571,52.4999962,3120.83765,3422.85425,3422.85425,3422.85425,3422.85425,3422.85425,3120.83765,3422.85425,81.875,201.34436,39.94742,6.38425064,9.597385,66,2009,1847.50012,4006.80029,3695.00024,63,21,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:41,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3571.42847,71.42857,58.73016,42.85714,38.0952377,41.26984,38.0952377,46.0317421,58.73016,49.40476,4026.88843,4026.88843,4026.88843,3422.85522,3422.85522,3422.85522,3422.85522,3120.83862,81.75,201.344421,39.9459572,6.384018,9.597618,65,2009,1847.50012,4006.80029,3695.00024,62,22,0,67,3072,2709.88281,362.1172,88.21233,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:42,100,,100,1.36,1.50400007,3.328,5.02656031,11.8585358,3.31200027,35,85,3571.42847,46.1538429,58.4615364,33.8461533,27.6923065,38.4615364,36.9230728,35.384613,36.9230728,39.23077,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,80.75,201.344452,39.951664,6.38492966,9.596706,65,2009,1847.50012,4006.80029,3695.00024,54,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:43,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.7951221,3.31200027,35,84,3571.42847,34.92063,36.5079346,30.1587276,26.9841251,28.5714264,22.2222214,33.3333321,33.3333321,30.7539711,1409.41064,4026.8877,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,79.875,201.344391,39.9512367,6.384861,9.596775,65,2009,1847.50012,4006.80029,3695.00024,54,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:44,100,,100,1.36,1.50400007,3.328,5.05344,11.9219513,3.31200027,35,84,3571.42847,57.8125,39.6825371,33.3333321,37.5,35.9375,29.6875,35.9375,46.875,39.5957336,4026.88867,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,78.75,201.344437,39.95114,6.38484573,9.59679,64,2006,1847.50012,4006.80029,3695.00024,54,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:45,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9853659,3.31200027,35,84,3571.42847,46.875,47.6923065,26.5625,22.2222214,46.875,21.875,31.25,53.125,37.0596275,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,79.125,201.344437,39.9509,6.38480759,9.596828,64,2006,1847.50012,4006.80029,3695.00024,55,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:46,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.9853659,3.31200027,35,84,3571.42847,48.4375,53.125,27.6923065,21.53846,25,23.4375,36.5079346,34.375,33.7642136,3422.85474,3422.85474,3422.85474,3120.83813,3422.85474,3422.85474,3422.85474,3422.85474,79.125,201.344391,39.9516869,6.38493347,9.596703,64,2006,1847.50012,4006.80029,3695.00024,54,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:47,100,,100,1.376,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,84,3571.42847,54.6875,50,43.75,39.0625,41.26984,39.0625,41.53846,43.75,44.1401,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,78.75,201.344452,39.951664,6.38492966,9.596706,64,2006,1847.50012,4006.80029,3695.00024,55,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:48,100,,100,1.3440001,1.50400007,3.328,5.05344,11.9853659,3.31200027,35,84,3571.42847,54.6875,51.5625,31.25,25,43.07692,29.6875,34.375,45.3125,39.368988,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3120.83862,79.375,201.344421,39.94553,6.38394928,9.597687,64,2009,1847.50012,4006.80029,3695.00024,55,19,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:49,100,,100,1.36,1.50400007,3.29600024,5.02656031,11.8585358,3.31200027,35,84,3571.42847,70.7692261,66.15385,46.1538429,43.07692,53.8461571,44.6153831,58.4615364,50.7692337,54.2307739,3422.85547,3422.85547,3422.85547,3422.85547,3120.83887,3120.83887,3120.83887,3120.83887,80.625,201.344437,39.9456253,6.38396454,9.59767151,65,2009,1847.50012,4006.80029,3695.00024,72,30,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:50,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,35,85,3552.63159,88.88889,79.36508,71.42857,63.4920578,69.84126,69.84126,69.84126,76.1904755,73.61111,3422.85474,3120.83813,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3120.83813,81.75,201.344391,39.94639,6.38408661,9.597549,65,2009,1847.50012,4006.80029,3695.00024,72,28,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:51,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.8585358,3.31200027,35,86,3571.42847,70.3125,64.0625,57.8125,59.375,67.1875,42.1875,50,60.9375,58.984375,3422.85522,3422.85522,3120.83862,3422.85522,3422.85522,3120.83862,3120.83862,3422.85522,81.375,201.344421,39.9456749,6.383972,9.597664,65,2002,1847.50012,4006.80029,3695.00024,73,29,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:52,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3552.63159,75.38461,70.7692261,60.0000038,58.4615364,60.0000038,58.4615364,60.0000038,67.69231,63.8461533,3422.85669,3422.85669,3422.85669,3422.85669,3422.85669,3422.85669,3422.85669,3422.85669,82.5,201.344513,39.94646,6.384098,9.597538,65,2002,1847.50012,4006.80029,3695.00024,77,34,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:53,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,86,3571.42847,84.12698,80.9523849,52.3809547,55.5555573,63.4920578,58.73016,63.4920578,65.07937,65.47619,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3120.839,3422.85571,81.5,201.344452,39.9461021,6.384041,9.597595,65,2005,1847.50012,4006.80029,3695.00024,78,34,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:54,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3590.42554,83.33333,80.30303,71.21213,60.6060638,74.242424,68.1818161,63.636364,69.69697,71.40151,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,82,201.344345,39.9461021,6.384041,9.597595,65,2009,1847.50012,4006.80029,3695.00024,77,34,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:55,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,86,3590.42554,88.70968,69.3548355,50,53.2258034,54.83871,53.2258034,58.06452,69.3548355,62.0967751,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,3120.83936,4026.8894,82.25,201.344467,39.94639,6.38408661,9.597549,64,2006,1847.50012,4006.80029,3695.00024,53,20,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:56,100,,100,1.296,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,86,3609.62573,57.8125,73.4375,53.125,45.3125,57.8125,54.6875,57.8125,68.75,58.59375,3422.85547,3422.85547,3120.83887,3120.83887,3422.85547,3422.85547,3120.83887,3120.83887,82.625,201.344437,39.94658,6.384117,9.597519,65,2002,1847.50012,4006.80029,3695.00024,83,31,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:57,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.8585358,3.31200027,35,86,3609.62573,70.3125,75,62.5,40.625,53.125,51.5625,50,53.125,57.03125,3120.83862,3422.85522,3422.85522,3120.83862,3422.85522,3422.85522,3120.83862,3422.85522,82,201.344421,39.9465561,6.38411331,9.597523,65,2009,1847.50012,4006.80029,3695.00024,85,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:58,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3590.42554,56.92308,64.61538,47.6923065,52.30769,56.92308,46.1538429,64.61538,86.15385,59.4230766,3422.85449,3120.838,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,83.875,201.344376,39.94653,6.3841095,9.597527,66,2009,1847.50012,4006.80029,3695.00024,87,33,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:53:59,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.8585358,3.31200027,35,85,3590.42554,82.53968,68.25397,47.6190453,44.4444427,52.3809547,39.6825371,36.5079346,53.96825,53.1746025,3422.85571,3120.83887,3120.83887,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,81.5,201.344452,39.9464836,6.384102,9.597534,66,2009,1847.50012,4006.80029,3695.00024,84,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:54:00,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,85,3590.42554,76.92308,70.7692261,46.1538429,35.384613,52.30769,38.4615364,43.07692,56.92308,52.4999962,3422.8562,3120.83936,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,82,201.344482,39.94331,6.38359451,9.598042,66,2009,1847.50012,4006.80029,3695.00024,83,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:54:01,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.9219513,3.31200027,35,86,3571.42847,84.375,64.0625,51.5625,54.6875,51.5625,45.3125,53.96825,50,56.94134,3422.855,3422.855,3120.83838,3422.855,3422.855,3422.855,3422.855,3422.855,81.5,201.3444,39.9422379,6.383423,9.598213,65,2009,1847.50012,4006.80029,3695.00024,73,27,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,30,91.96342,32,15.31411
11/18/2018 09:54:02,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3552.63159,61.9047623,69.84126,55.5555573,65.07937,61.9047623,55.5555573,59.375,57.1428528,60.79489,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,82.25,201.344437,39.94164,6.38332748,9.598309,66,2013,1847.50012,4006.80029,3695.00024,84,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,31,91.96342,32,15.3141174
11/18/2018 09:54:03,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,86,3552.63159,70.3125,60.9375,35.9375,43.75,51.5625,37.5,45.3125,60.9375,50.78125,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,81.75,201.3445,39.9414978,6.3833046,9.598331,66,2013,1847.50012,4006.80029,3695.00024,85,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,31,91.96342,32,15.3141174
11/18/2018 09:54:04,100,,100,1.296,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,35,86,3552.63159,68.75,54.6875,53.125,51.5625,50,53.125,53.125,67.1875,56.4453125,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,82.125,201.34433,39.9414978,6.3833046,9.598331,66,2002,1847.50012,4006.80029,3695.00024,80,29,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,31,91.96342,32,15.3141174
11/18/2018 09:54:05,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,35,86,3571.42847,57.8125,59.375,42.1875,53.125,68.75,40.625,54.6875,53.125,53.7109375,3120.83862,3422.85522,3422.85522,3422.85522,3422.85522,3120.83862,3422.85522,3422.85522,81.875,201.344421,39.94097,6.38322067,9.598415,66,2005,1847.50012,4006.80029,3695.00024,87,32,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,31,91.96342,32,15.3141174
11/18/2018 09:54:06,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,35,86,3590.42554,73.4375,65.625,54.6875,64.0625,48.4375,60.9375,54.6875,54.6875,59.5703125,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,82.5,201.344543,39.940876,6.38320541,9.598431,66,2013,1847.50012,4006.80029,3695.00024,79,28,0,67,3072,2709.38281,362.6172,88.19605,32,100,8000,7616,18368,97.36433,1.05042017,35,91.46388,44,79.2032,31,91.96342,32,15.3141174
